gene_id,gene_nr,tagm_location,tagm_location,,,
TGME49_223930,223930,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_234560,234560,cytosol,PM - peripheral 2,,,
TGME49_290300,290300,rhoptries 1,rhoptries 1,,,
TGME49_285230,285230,nucleus - non-chromatin,nucleus - chromatin,,,
TGME49_281920,281920,unknown,unknown,,,
TGME49_269010,269010,nucleus - chromatin,nucleus - chromatin,,,
TGME49_236080,236080,nucleus - non-chromatin,nucleus - chromatin,,,
TGME49_215290,215290,dense granules,ER 1,,,
TGME49_258860,258860,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_209420,209420,cytosol,19S proteasome,,,
TGME49_321570,321570,apicoplast,apicoplast,,,
TGME49_293580,293580,cytosol,cytosol,,,
TGME49_310450,310450,unknown,unknown,,,
TGME49_270800,270800,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_234280,234280,cytosol,cytosol,,,
TGME49_221510,221510,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_304460,304460,unknown,ER 1,,,
TGME49_231160,231160,IMC,IMC,,,
TGME49_214410,214410,dense granules,dense granules,,,
TGME49_314070,314070,cytosol,cytosol,,,
TGME49_313860,313860,cytosol,cytosol,,,
TGME49_225790,225790,tubulin cytoskeleton,tubulin cytoskeleton,,,
TGME49_305040,305040,cytosol,cytosol,,,
TGME49_290700,290700,dense granules,dense granules,,,
TGME49_265830,265830,ER 1,ER 1,,,
TGME49_238380,238380,apical 1,apical 1,,,
TGME49_263700,263700,40S ribosome,40S ribosome,,,
TGME49_283830,283830,mitochondrion - soluble,nucleolus,,,
TGME49_293670,293670,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_225560,225560,IMC,IMC,,,
TGME49_226220,226220,apical 1,IMC,,,
TGME49_219280,219280,cytosol,cytosol,,,
TGME49_288720,288720,60S ribosome,60S ribosome,,,
TGME49_226690,226690,rhoptries 1,rhoptries 1,,,
TGME49_237150,237150,unknown,ER 1,,,
TGME49_240640,240640,nucleus - chromatin,nucleus - chromatin,,,
TGME49_240860,240860,ER 1,Golgi,,,
TGME49_207460,207460,Golgi,PM - peripheral 2,,,
TGME49_278670,278670,ER 1,ER 1,,,
TGME49_268870,268870,cytosol,cytosol,,,
TGME49_272390,272390,apicoplast,apicoplast,,,
TGME49_211250,211250,cytosol,cytosol,,,
TGME49_262690,262690,60S ribosome,60S ribosome,,,
TGME49_269700,269700,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_249360,249360,nucleus - chromatin,nucleolus,,,
TGME49_201140,201140,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_251760,251760,unknown,cytosol,,,
TGME49_289310,289310,nucleus - chromatin,nucleus - chromatin,,,
TGME49_319640,319640,PM - integral,PM - integral,,,
TGME49_225080,225080,40S ribosome,40S ribosome,,,
TGME49_262935,262935,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_292200,292200,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_285860,285860,PM - peripheral 1,PM - peripheral 1,,,
TGME49_213910,213910,ER 1,ER 1,,,
TGME49_311870,311870,unknown,cytosol,,,
TGME49_290640,290640,unknown,unknown,,,
TGME49_315760,315760,nucleus - chromatin,nucleus - chromatin,,,
TGME49_224330,224330,cytosol,cytosol,,,
TGME49_281640,281640,ER 1,ER 1,,,
TGME49_216930,216930,cytosol,19S proteasome,,,
TGME49_221170,221170,mitochondrion - soluble,ER 1,,,
TGME49_285250,285250,nucleus - chromatin,nucleus - chromatin,,,
TGME49_291880,291880,apical 1,apical 1,,,
TGME49_226400,226400,apicoplast,apicoplast,,,
TGME49_272460,272460,dense granules,dense granules,,,
TGME49_310700,310700,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_280710,280710,20S proteasome,20S proteasome,,,
TGME49_321690,321690,Golgi,Golgi,,,
TGME49_319720,319720,nucleus - chromatin,nucleus - chromatin,,,
TGME49_272420,272420,unknown,unknown,,,
TGME49_310780,310780,dense granules,dense granules,,,
TGME49_223800,223800,ER 1,ER 1,,,
TGME49_275310,275310,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_307810,307810,nucleus - chromatin,nucleus - chromatin,,,
TGME49_318260,318260,nucleus - chromatin,nucleus - chromatin,,,
TGME49_272490,272490,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_296950,296950,ER 1,ER 1,,,
TGME49_222430,222430,cytosol,cytosol,,,
TGME49_260180,260180,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_308040,308040,cytosol,19S proteasome,,,
TGME49_259980,259980,ER 1,ER 1,,,
TGME49_243920,243920,unknown,unknown,,,
TGME49_239260,239260,nucleus - chromatin,nucleus - chromatin,,,
TGME49_320010,320010,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_202540,202540,PM - integral,Golgi,,,
TGME49_222350,222350,apical 1,apical 1,,,
TGME49_210980,210980,unknown,nucleus - non-chromatin,,,
TGME49_210960,210960,nucleus - chromatin,nucleus - chromatin,,,
TGME49_246920,246920,cytosol,19S proteasome,,,
TGME49_300000,300000,60S ribosome,60S ribosome,,,
TGME49_310050,310050,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_257040,257040,unknown,ER 1,,,
TGME49_295630,295630,ER 1,ER 1,,,
TGME49_214110,214110,unknown,unknown,,,
TGME49_260470,260470,unknown,Golgi,,,
TGME49_226380,226380,dense granules,dense granules,,,
TGME49_261490,261490,nucleus - chromatin,nucleus - chromatin,,,
TGME49_289750,289750,nucleus - chromatin,PM - peripheral 2,,,
TGME49_240570,240570,IMC,IMC,,,
TGME49_301420,301420,apical 1,apical 1,,,
TGME49_203950,203950,nucleus - chromatin,nucleus - chromatin,,,
TGME49_235610,235610,unknown,nucleus - chromatin,,,
TGME49_243200,243200,dense granules,dense granules,,,
TGME49_304680,304680,cytosol,cytosol,,,
TGME49_263270,263270,endomembrane vesicles,endomembrane vesicles,,,
TGME49_263080,263080,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_319940,319940,Golgi,Golgi,,,
TGME49_244650,244650,cytosol,cytosol,,,
TGME49_284540,284540,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_297330,297330,ER 1,ER 1,,,
TGME49_222000,222000,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_218358,218358,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_240740,240740,PM - integral,Golgi,,,
TGME49_319530,319530,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_229940,229940,unknown,nucleus - non-chromatin,,,
TGME49_305780,305780,unknown,nucleus - non-chromatin,,,
TGME49_270070,270070,Golgi,Golgi,,,
TGME49_225820,225820,micronemes,micronemes,,,
TGME49_223510,223510,PM - integral,Golgi,,,
TGME49_236930,236930,dense granules,PM - peripheral 2,,,
TGME49_202870,202870,nucleus - non-chromatin,19S proteasome,,,
TGME49_320140,320140,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_241850,241850,nucleus - chromatin,nucleus - chromatin,,,
TGME49_268580,268580,nucleus - chromatin,nucleus - chromatin,,,
TGME49_269980,269980,ER 1,ER 1,,,
TGME49_208430,208430,unknown,unknown,,,
TGME49_235150,235150,unknown,PM - integral,,,
TGME49_297130,297130,IMC,IMC,,,
TGME49_272710,272710,nucleus - chromatin,PM - peripheral 2,,,
TGME49_220260,220260,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_263040,263040,40S ribosome,40S ribosome,,,
TGME49_272660,272660,ER 2,ER 2,,,
TGME49_275490,275490,nucleus - chromatin,nucleus - chromatin,,,
TGME49_232540,232540,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_289940,289940,apicoplast,apicoplast,,,
TGME49_273850,273850,nucleus - chromatin,mitochondrion - soluble,,,
TGME49_234610,234610,nucleolus,nucleolus,,,
TGME49_306930,306930,20S proteasome,20S proteasome,,,
TGME49_271120,271120,PM - integral,Golgi,,,
TGME49_262640,262640,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_287210,287210,31.508693,1,68.2214669908701,,
TGME49_275680,275680,nucleus - chromatin,nucleus - chromatin,,,
TGME49_234450,234450,40S ribosome,40S ribosome,,,
TGME49_245580,245580,nucleus - chromatin,nucleolus,,,
TGME49_233680,233680,cytosol,19S proteasome,,,
TGME49_232660,232660,cytosol,cytosol,,,
TGME49_237180,237180,rhoptries 1,rhoptries 1,,,
TGME49_216210,216210,nucleus - non-chromatin,nucleolus,,,
TGME49_318140,318140,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_218610,218610,nucleolus,nucleolus,,,
TGME49_249340,249340,Golgi,Golgi,,,
TGME49_238950,238950,unknown,ER 1,,,
TGME49_294980,294980,dense granules,dense granules,,,
TGME49_258230,258230,rhoptries 1,rhoptries 1,,,
TGME49_243610,243610,PM - peripheral 2,PM - peripheral 2,,,
TGME49_267100,267100,cytosol,cytosol,,,
TGME49_290005,290005,20S proteasome,20S proteasome,,,
TGME49_301480,301480,dense granules,dense granules,,,
TGME49_267130,267130,PM - peripheral 1,PM - peripheral 1,,,
TGME49_297460,297460,ER 1,ER 1,,,
TGME49_308950,308950,dense granules,dense granules,,,
TGME49_258080,258080,nucleus - non-chromatin,nucleolus,,,
TGME49_235700,235700,unknown,cytosol,,,
TGME49_269450,269450,ER 1,ER 1,,,
TGME49_254440,254440,60S ribosome,60S ribosome,,,
TGME49_289820,289820,nucleus - chromatin,nucleus - chromatin,,,
TGME49_238180,238180,19S proteasome,19S proteasome,,,
TGME49_264860,264860,unknown,nucleus - chromatin,,,
TGME49_313770,313770,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_304500,304500,micronemes,micronemes,,,
TGME49_284050,284050,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_316230,316230,unknown,ER 1,,,
TGME49_263220,263220,nucleus - chromatin,PM - peripheral 2,,,
TGME49_320030,320030,apical 1,apical 1,,,
TGME49_293190,293190,apical 1,apical 1,,,
TGME49_220890,220890,PM - integral,PM - peripheral 2,,,
TGME49_231150,231150,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_254770,254770,ER 2,ER 2,,,
TGME49_249610,249610,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_252490,252490,unknown,cytosol,,,
TGME49_232520,232520,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_277970,277970,ER 1,ER 1,,,
TGME49_292260,292260,PM - peripheral 1,PM - peripheral 1,,,
TGME49_221690,221690,cytosol,nucleus - chromatin,,,
TGME49_295000,295000,nucleus - chromatin,nucleus - chromatin,,,
TGME49_228230,228230,nucleus - chromatin,nucleolus,,,
TGME49_320740,320740,cytosol,cytosol,,,
TGME49_247440,247440,dense granules,dense granules,,,
TGME49_313070,313070,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_269260,269260,PM - integral,Golgi,,,
TGME49_220500,220500,cytosol,cytosol,,,
TGME49_309960,309960,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_223620,223620,Golgi,Golgi,,,
TGME49_248630,248630,cytosol,cytosol,,,
TGME49_264460,264460,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_272030,272030,nucleus - chromatin,nucleus - chromatin,,,
TGME49_268430,268430,apicoplast,PM - peripheral 2,,,
TGME49_231920,231920,unknown,cytosol,,,
TGME49_292235,292235,nucleus - chromatin,nucleus - chromatin,,,
TGME49_306640,306640,PM - integral,Golgi,,,
TGME49_228100,228100,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_304490,304490,micronemes,micronemes,,,
TGME49_230010,230010,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_312270,312270,rhoptries 1,rhoptries 1,,,
TGME49_319510,319510,mitochondrion - membranes,mitochondrion - soluble,,,
TGME49_202610,202610,dense granules,dense granules,,,
TGME49_253000,253000,PM - integral,Golgi,,,
TGME49_314540,314540,nucleus - chromatin,nucleus - chromatin,,,
TGME49_264890,264890,nucleus - chromatin,nucleus - chromatin,,,
TGME49_261430,261430,ER 1,ER 1,,,
TGME49_211040,211040,ER 1,ER 1,,,
TGME49_264000,264000,Golgi,PM - peripheral 2,,,
TGME49_304640,304640,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_229950,229950,19S proteasome,19S proteasome,,,
TGME49_266630,266630,apical 1,apical 1,,,
TGME49_248990,248990,dense granules,dense granules,,,
TGME49_227790,227790,ER 1,ER 1,,,
TGME49_224090,224090,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_292010,292010,nucleus - chromatin,nucleus - chromatin,,,
TGME49_286050,286050,apicoplast,apicoplast,,,
TGME49_226860,226860,PM - peripheral 1,PM - peripheral 1,,,
TGME49_262050,262050,rhoptries 2,rhoptries 2,,,
TGME49_318690,318690,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_275840,275840,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_263000,263000,nucleus - chromatin,nucleus - chromatin,,,
TGME49_219750,219750,unknown,unknown,,,
TGME49_304770,304770,cytosol,cytosol,,,
TGME49_291800,291800,IMC,Golgi,,,
TGME49_259950,259950,unknown,unknown,,,
TGME49_259630,259630,IMC,IMC,,,
TGME49_319730,319730,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_264420,264420,unknown,unknown,,,
TGME49_271380,271380,PM - peripheral 2,Golgi,,,
TGME49_228460,228460,nucleus - chromatin,nucleus - chromatin,,,
TGME49_259720,259720,nucleus - chromatin,PM - peripheral 2,,,
TGME49_247600,247600,nucleus - chromatin,nucleus - chromatin,,,
TGME49_228760,228760,dense granules,dense granules,,,
TGME49_254410,254410,unknown,mitochondrion - soluble,,,
TGME49_207450,207450,44.091004,0.06951193,-4.03903043646913,30.7919613887206,
TGME49_313830,313830,nucleolus,nucleolus,,,
TGME49_289770,289770,nucleus - chromatin,nucleus - chromatin,,,
TGME49_244100,244100,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_239800,239800,IMC,IMC,,,
TGME49_219790,219790,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_217400,217400,rhoptries 1,rhoptries 1,,,
TGME49_227350,227350,endomembrane vesicles,Golgi,,,
TGME49_230580,230580,cytosol,cytosol,,,
TGME49_211710,211710,unknown,ER 1,,,
TGME49_265360,265360,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_254540,254540,apicoplast,apicoplast,,,
TGME49_281630,281630,nucleus - non-chromatin,nucleolus,,,
TGME49_291820,291820,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_267560,267560,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_233140,233140,unknown,cytosol,,,
TGME49_254000,254000,dense granules,dense granules,,,
TGME49_260450,260450,apicoplast,apicoplast,,,
TGME49_267420,267420,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_290030,290030,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_244910,244910,nucleus - chromatin,nucleus - chromatin,,,
TGME49_254120,254120,unknown,Golgi,,,
TGME49_208740,208740,dense granules,dense granules,,,
TGME49_305810,305810,endomembrane vesicles,Golgi,,,
TGME49_247770,247770,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_214575,214575,PM - peripheral 1,PM - peripheral 1,,,
TGME49_205600,205600,unknown,ER 1,,,
TGME49_214610,214610,nucleus - chromatin,nucleus - chromatin,,,
TGME49_291940,291940,PM - integral,PM - integral,,,
TGME49_272720,272720,nucleus - chromatin,nucleus - chromatin,,,
TGME49_248420,248420,PM - integral,PM - integral,,,
TGME49_257740,257740,cytosol,cytosol,,,
TGME49_236890,236890,dense granules,dense granules,,,
TGME49_248850,248850,cytosol,cytosol,,,
TGME49_255980,255980,ER 1,ER 1,,,
TGME49_285200,285200,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_275990,275990,nucleus - non-chromatin,nucleus - chromatin,,,
TGME49_249870,249870,nucleus - chromatin,nucleus - chromatin,,,
TGME49_216810,216810,unknown,cytosol,,,
TGME49_278960,278960,ER 1,ER 1,,,
TGME49_236070,236070,nucleus - chromatin,PM - peripheral 2,,,
TGME49_244390,244390,cytosol,cytosol,,,
TGME49_271460,271460,unknown,nucleus - chromatin,,,
TGME49_273070,273070,unknown,nucleus - chromatin,,,
TGME49_270550,270550,unknown,cytosol,,,
TGME49_255895,255895,apical 1,apical 1,,,
TGME49_232720,232720,unknown,nucleus - non-chromatin,,,
TGME49_217350,217350,unknown,unknown,,,
TGME49_294970,294970,dense granules,dense granules,,,
TGME49_272670,272670,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_273860,273860,rhoptries 1,rhoptries 1,,,
TGME49_277990,277990,nucleus - chromatin,nucleus - chromatin,,,
TGME49_306190,306190,IMC,IMC,,,
TGME49_275330,275330,apicoplast,apicoplast,,,
TGME49_215400,215400,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_211020,211020,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_254900,254900,20S proteasome,20S proteasome,,,
TGME49_211150,211150,nucleus - chromatin,PM - peripheral 2,,,
TGME49_227410,227410,Golgi,Golgi,,,
TGME49_313180,313180,unknown,unknown,,,
TGME49_254650,254650,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_212290,212290,40S ribosome,40S ribosome,,,
TGME49_201800,201800,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_305930,305930,IMC,IMC,,,
TGME49_205350,205350,28.982715,1,-54.6749811408679,,
TGME49_254060,254060,PM - peripheral 1,PM - peripheral 1,,,
TGME49_236840,236840,unknown,nucleus - chromatin,,,
TGME49_293060,293060,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_222140,222140,apicoplast,apicoplast,,,
TGME49_232090,232090,unknown,mitochondrion - soluble,,,
TGME49_240690,240690,cytosol,cytosol,,,
TGME49_226320,226320,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_321540,321540,nucleus - non-chromatin,nucleolus,,,
TGME49_225060,225060,nucleus - chromatin,nucleus - chromatin,,,
TGME49_310760,310760,nucleus - chromatin,nucleus - chromatin,,,
TGME49_266620,266620,ER 1,ER 1,,,
TGME49_261940,261940,unknown,PM - integral,,,
TGME49_232270,232270,dense granules,dense granules,,,
TGME49_229250,229250,60S ribosome,60S ribosome,,,
TGME49_224540,224540,apical 1,apical 1,,,
TGME49_221940,221940,nucleus - chromatin,nucleus - chromatin,,,
TGME49_250880,250880,unknown,cytosol,,,
TGME49_214970,214970,unknown,unknown,,,
TGME49_206580,206580,nucleus - chromatin,nucleus - chromatin,,,
TGME49_226570,226570,IMC,IMC,,,
TGME49_216900,216900,cytosol,cytosol,,,
TGME49_267700,267700,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_223680,223680,cytosol,cytosol,,,
TGME49_233260,233260,unknown,cytosol,,,
TGME49_309265,309265,unknown,ER 1,,,
TGME49_261460,261460,cytosol,cytosol,,,
TGME49_314430,314430,nucleus - chromatin,nucleus - non-chromatin,,,
TGME49_308580,308580,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_282170,282170,dense granules,dense granules,,,
TGME49_267650,267650,nucleus - chromatin,nucleus - chromatin,,,
TGME49_240590,240590,40S ribosome,nucleus - non-chromatin,,,
TGME49_313190,313190,ER 1,ER 1,,,
TGME49_290580,290580,PM - integral,Golgi,,,
TGME49_316180,316180,nucleus - chromatin,nucleus - chromatin,,,
TGME49_213890,213890,nucleus - chromatin,nucleus - chromatin,,,
TGME49_202220,202220,nucleus - chromatin,PM - peripheral 2,,,
TGME49_257440,257440,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_215360,215360,dense granules,dense granules,,,
TGME49_246730,246730,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_234520,234520,21.790618,0.9999989,23.3425249614802,,
TGME49_270380,270380,40S ribosome,40S ribosome,,,
TGME49_216450,216450,20S proteasome,20S proteasome,,,
TGME49_269900,269900,unknown,nucleus - non-chromatin,,,
TGME49_232380,232380,nucleolus,nucleolus,,,
TGME49_229690,229690,unknown,unknown,,,
TGME49_231930,231930,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_293300,293300,Golgi,Golgi,,,
TGME49_302050,302050,18.086726,1,-33.3929165620778,,
TGME49_264090,264090,nucleus - chromatin,nucleus - chromatin,,,
TGME49_273930,273930,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_213388,213388,nucleus - chromatin,dense granules,,,
TGME49_278365,278365,PM - peripheral 1,PM - peripheral 1,,,
TGME49_202950,202950,cytosol,nucleus - chromatin,,,
TGME49_255650,255650,ER 1,ER 1,,,
TGME49_265410,265410,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_242720,242720,Golgi,Golgi,,,
TGME49_306000,306000,nucleus - chromatin,nucleus - chromatin,,,
TGME49_219682,219682,unknown,mitochondrion - soluble,,,
TGME49_226990,226990,apical 1,apical 1,,,
TGME49_227870,227870,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_273950,273950,nucleus - chromatin,nucleus - chromatin,,,
TGME49_237870,237870,endomembrane vesicles,endomembrane vesicles,,,
TGME49_311890,311890,cytosol,cytosol,,,
TGME49_226980,226980,cytosol,cytosol,,,
TGME49_222900,222900,nucleus - chromatin,nucleus - chromatin,,,
TGME49_309950,309950,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_304470,304470,unknown,ER 1,,,
TGME49_244670,244670,IMC,IMC,,,
TGME49_207990,207990,nucleolus,nucleus - non-chromatin,,,
